DateTime,D0,Ref,R20,R30
9/5/2012 23:10,-0.0211797,-0.258048,-0.266339,-0.250396
9/5/2012 23:15,-0.0222763,-0.258367,-0.266858,-0.250552
9/5/2012 23:20,-0.0231125,-0.258626,-0.267354,-0.250679
9/5/2012 23:25,-0.0237543,-0.258802,-0.267788,-0.250732
9/5/2012 23:30,-0.024113,-0.258878,-0.268089,-0.250707
9/5/2012 23:35,-0.0235174,-0.258709,-0.268015,-0.250532
9/5/2012 23:40,-0.0220134,-0.258273,-0.26747,-0.250207
9/5/2012 23:45,-0.0205177,-0.257812,-0.26677,-0.249895
9/5/2012 23:50,-0.0198076,-0.257565,-0.266297,-0.249729
9/5/2012 23:55,-0.0192632,-0.257426,-0.265935,-0.249639
9/6/2012 0:00,-0.0178941,-0.257122,-0.265274,-0.249468
9/6/2012 0:05,-0.0163812,-0.256737,-0.264457,-0.249254
9/6/2012 0:10,-0.0154549,-0.256506,-0.263881,-0.249141
9/6/2012 0:15,-0.0147063,-0.256367,-0.263493,-0.249101
9/6/2012 0:20,-0.0136184,-0.256152,-0.263081,-0.249008
9/6/2012 0:25,-0.0122245,-0.25584,-0.262624,-0.248826
9/6/2012 0:30,-0.0103474,-0.255387,-0.261994,-0.248542
9/6/2012 0:35,-0.00749885,-0.254679,-0.260943,-0.248087
9/6/2012 0:40,-0.00403688,-0.253777,-0.259508,-0.247482
9/6/2012 0:45,-0.00101462,-0.252971,-0.258121,-0.246956
9/6/2012 0:50,0.000766696,-0.252513,-0.257195,-0.246673
9/6/2012 0:55,0.00209181,-0.252279,-0.256575,-0.24654
9/6/2012 1:00,0.00415657,-0.251914,-0.255809,-0.24636
9/6/2012 1:05,0.00581084,-0.251568,-0.255068,-0.246189
9/6/2012 1:10,0.0064728,-0.2515,-0.254793,-0.246169
9/6/2012 1:15,0.00664947,-0.251594,-0.254881,-0.246229
9/6/2012 1:20,0.00702339,-0.25163,-0.254963,-0.246227
9/6/2012 1:25,0.00800156,-0.251477,-0.254866,-0.246103
9/6/2012 1:30,0.0099793,-0.251017,-0.254297,-0.245769
9/6/2012 1:35,0.0138771,-0.250025,-0.252776,-0.245106
9/6/2012 1:40,0.0189664,-0.248566,-0.250473,-0.244176
9/6/2012 1:45,0.0233448,-0.247177,-0.248281,-0.243305
9/6/2012 1:50,0.02573,-0.246403,-0.247072,-0.242809
9/6/2012 1:55,0.0267827,-0.246201,-0.246766,-0.242635
9/6/2012 2:00,0.0278148,-0.246117,-0.246625,-0.242527
9/6/2012 2:05,0.0285512,-0.24607,-0.246611,-0.24245
9/6/2012 2:10,0.028788,-0.246167,-0.246866,-0.242457
9/6/2012 2:15,0.0287506,-0.246346,-0.2473,-0.242519
9/6/2012 2:20,0.0286786,-0.246499,-0.247828,-0.242564
9/6/2012 2:25,0.0285197,-0.246637,-0.248372,-0.242559
9/6/2012 2:30,0.0290154,-0.246587,-0.24856,-0.242419
9/6/2012 2:35,0.0309969,-0.246068,-0.247931,-0.242021
9/6/2012 2:40,0.0339123,-0.245141,-0.246591,-0.241406
9/6/2012 2:45,0.0363783,-0.244253,-0.245262,-0.240837
9/6/2012 2:50,0.0374239,-0.243834,-0.244652,-0.240545
9/6/2012 2:55,0.0378625,-0.243763,-0.244622,-0.240457
9/6/2012 3:00,0.0385665,-0.243657,-0.244515,-0.240357
9/6/2012 3:05,0.0392814,-0.243491,-0.24428,-0.240221
9/6/2012 3:10,0.0399293,-0.243332,-0.244037,-0.240089
9/6/2012 3:15,0.0405708,-0.243148,-0.243794,-0.239927
9/6/2012 3:20,0.0413322,-0.242891,-0.243527,-0.239703
9/6/2012 3:25,0.0423676,-0.242516,-0.243134,-0.239403
9/6/2012 3:30,0.0445003,-0.241778,-0.242163,-0.238884
9/6/2012 3:35,0.0483236,-0.24038,-0.240058,-0.237983
9/6/2012 3:40,0.0528942,-0.238484,-0.237104,-0.236784
9/6/2012 3:45,0.0564829,-0.236765,-0.23444,-0.235673
9/6/2012 3:50,0.0583848,-0.235758,-0.232985,-0.234969
9/6/2012 3:55,0.0595306,-0.235269,-0.232441,-0.234566
9/6/2012 4:00,0.0606969,-0.234816,-0.231998,-0.234203
9/6/2012 4:05,0.061567,-0.234415,-0.231599,-0.23388
9/6/2012 4:10,0.0621575,-0.23414,-0.231342,-0.233622
9/6/2012 4:15,0.0626627,-0.233911,-0.231135,-0.23338
9/6/2012 4:20,0.0631782,-0.233674,-0.230996,-0.233116
9/6/2012 4:25,0.063896,-0.233352,-0.2308,-0.232786
9/6/2012 4:30,0.0653665,-0.232723,-0.230075,-0.232278
9/6/2012 4:35,0.0678544,-0.231586,-0.22842,-0.231503
9/6/2012 4:40,0.0705224,-0.23018,-0.226308,-0.230585
9/6/2012 4:45,0.0722636,-0.22908,-0.224793,-0.229826
9/6/2012 4:50,0.0729024,-0.228573,-0.224253,-0.229385
9/6/2012 4:55,0.0733669,-0.228312,-0.224099,-0.22908
9/6/2012 5:00,0.0740143,-0.227945,-0.223882,-0.228712
9/6/2012 5:05,0.0744176,-0.227618,-0.223809,-0.228369
9/6/2012 5:10,0.0745679,-0.227437,-0.223813,-0.228117
9/6/2012 5:15,0.0748053,-0.227255,-0.223743,-0.227868
9/6/2012 5:20,0.0753046,-0.22693,-0.223576,-0.227533
9/6/2012 5:25,0.0761069,-0.226443,-0.223106,-0.227093
9/6/2012 5:30,0.077668,-0.22561,-0.221917,-0.226477
9/6/2012 5:35,0.0799886,-0.224306,-0.220041,-0.22561
9/6/2012 5:40,0.0821487,-0.222888,-0.218098,-0.224667
9/6/2012 5:45,0.0832811,-0.221942,-0.21679,-0.223974
9/6/2012 5:50,0.0837005,-0.221523,-0.21631,-0.223561
9/6/2012 5:55,0.0842725,-0.221131,-0.216091,-0.223166
9/6/2012 6:00,0.0848651,-0.22063,-0.215677,-0.222719
9/6/2012 6:05,0.0851349,-0.220273,-0.215279,-0.222362
9/6/2012 6:10,0.0852409,-0.220064,-0.215116,-0.222105
9/6/2012 6:15,0.0853778,-0.219855,-0.215103,-0.221848
9/6/2012 6:20,0.0855862,-0.219602,-0.214974,-0.22156
9/6/2012 6:25,0.0861075,-0.219205,-0.214484,-0.221193
9/6/2012 6:30,0.0872056,-0.218472,-0.213529,-0.220646
9/6/2012 6:35,0.0884759,-0.217524,-0.21227,-0.219981
9/6/2012 6:40,0.0892793,-0.216766,-0.211175,-0.21943
9/6/2012 6:45,0.0895386,-0.216382,-0.210662,-0.219081
9/6/2012 6:50,0.0897524,-0.216126,-0.210543,-0.218789
9/6/2012 6:55,0.090204,-0.215725,-0.210221,-0.218412
9/6/2012 7:00,0.0906351,-0.215259,-0.209599,-0.21799
9/6/2012 7:05,0.0909184,-0.214888,-0.209071,-0.21762
9/6/2012 7:10,0.0913002,-0.214521,-0.208656,-0.217262
9/6/2012 7:15,0.0919321,-0.214019,-0.208034,-0.216828
9/6/2012 7:20,0.0927761,-0.213362,-0.207138,-0.216309
9/6/2012 7:25,0.0936505,-0.212619,-0.206123,-0.215739
9/6/2012 7:30,0.0941824,-0.212009,-0.205375,-0.215248
9/6/2012 7:35,0.0939747,-0.211835,-0.205333,-0.21501
9/6/2012 7:40,0.0931445,-0.212164,-0.206108,-0.215056
9/6/2012 7:45,0.0923849,-0.212594,-0.207101,-0.215173
9/6/2012 7:50,0.0921344,-0.212726,-0.207577,-0.215115
9/6/2012 7:55,0.0922738,-0.21253,-0.207514,-0.214874
9/6/2012 8:00,0.0924567,-0.212239,-0.207299,-0.214577
9/6/2012 8:05,0.0926712,-0.21196,-0.207103,-0.21429
9/6/2012 8:10,0.0931923,-0.211544,-0.206624,-0.213931
9/6/2012 8:15,0.0941418,-0.210851,-0.205647,-0.213421
9/6/2012 8:20,0.0953379,-0.209916,-0.204289,-0.212793
9/6/2012 8:25,0.0961761,-0.209057,-0.203004,-0.212224
9/6/2012 8:30,0.0958662,-0.20883,-0.202668,-0.212027
9/6/2012 8:35,0.0941633,-0.209588,-0.203892,-0.212403
9/6/2012 8:40,0.092011,-0.2109,-0.206059,-0.213108
9/6/2012 8:45,0.0908332,-0.211797,-0.207624,-0.213576
9/6/2012 8:50,0.0908832,-0.211811,-0.207762,-0.213531
9/6/2012 8:55,0.0914017,-0.211324,-0.207037,-0.213193
9/6/2012 9:00,0.0919942,-0.210727,-0.206124,-0.212799
9/6/2012 9:05,0.0926698,-0.210096,-0.20521,-0.212396
9/6/2012 9:10,0.0936037,-0.209332,-0.204113,-0.211911
9/6/2012 9:15,0.0947119,-0.20843,-0.202722,-0.211333
9/6/2012 9:20,0.0957427,-0.2075,-0.201199,-0.210741
9/6/2012 9:25,0.0959043,-0.206953,-0.20033,-0.210401
9/6/2012 9:30,0.0942435,-0.207485,-0.201187,-0.210717
9/6/2012 9:35,0.0908791,-0.209278,-0.203901,-0.211783
9/6/2012 9:40,0.0874705,-0.211418,-0.207101,-0.213059
9/6/2012 9:45,0.085787,-0.212646,-0.208996,-0.213812
9/6/2012 9:50,0.0855738,-0.212731,-0.209179,-0.21391
9/6/2012 9:55,0.0856908,-0.2124,-0.208633,-0.213757
9/6/2012 10:00,0.0859071,-0.212026,-0.207974,-0.213561
9/6/2012 10:05,0.0862964,-0.211596,-0.207322,-0.21331
9/6/2012 10:10,0.0869352,-0.211041,-0.206572,-0.212981
9/6/2012 10:15,0.0876093,-0.210436,-0.205713,-0.212626
9/6/2012 10:20,0.0879412,-0.209946,-0.204942,-0.212346
9/6/2012 10:25,0.0867085,-0.210177,-0.205226,-0.21253
9/6/2012 10:30,0.0826501,-0.211981,-0.207862,-0.213691
9/6/2012 10:35,0.0761523,-0.215329,-0.212817,-0.215801
9/6/2012 10:40,0.0696466,-0.218882,-0.218106,-0.218052
9/6/2012 10:45,0.0655765,-0.221214,-0.221503,-0.219578
9/6/2012 10:50,0.0635026,-0.222211,-0.222856,-0.220322
9/6/2012 10:55,0.0619506,-0.222736,-0.223501,-0.220774
9/6/2012 11:00,0.0610007,-0.223037,-0.223796,-0.221081
9/6/2012 11:05,0.0607717,-0.223028,-0.223581,-0.221189
9/6/2012 11:10,0.0610721,-0.22276,-0.222969,-0.221137
9/6/2012 11:15,0.0613896,-0.222444,-0.222296,-0.221051
9/6/2012 11:20,0.0613647,-0.222236,-0.221711,-0.221032
9/6/2012 11:25,0.0596974,-0.222576,-0.221854,-0.221355
9/6/2012 11:30,0.0551155,-0.224065,-0.223751,-0.222387
9/6/2012 11:35,0.0481678,-0.226621,-0.227305,-0.224076
9/6/2012 11:40,0.0415831,-0.229191,-0.23089,-0.225786
9/6/2012 11:45,0.0377206,-0.230745,-0.232891,-0.226902
9/6/2012 11:50,0.0357976,-0.231319,-0.233402,-0.227432
9/6/2012 11:55,0.0340992,-0.231654,-0.233586,-0.227802
9/6/2012 12:00,0.0331238,-0.231835,-0.233512,-0.228075
9/6/2012 12:05,0.0331874,-0.23168,-0.232935,-0.228154
9/6/2012 12:10,0.0337471,-0.231319,-0.232088,-0.228107
9/6/2012 12:15,0.0339274,-0.231058,-0.231419,-0.228099
9/6/2012 12:20,0.0332914,-0.231076,-0.231199,-0.228241
9/6/2012 12:25,0.03036,-0.231757,-0.232094,-0.228756
9/6/2012 12:30,0.0234747,-0.233658,-0.235038,-0.229956
9/6/2012 12:35,0.0131121,-0.236664,-0.239807,-0.231785
9/6/2012 12:40,0.00246656,-0.239765,-0.244731,-0.233685
9/6/2012 12:45,-0.00508755,-0.241932,-0.248101,-0.235083
9/6/2012 12:50,-0.0098381,-0.243123,-0.249851,-0.235949
9/6/2012 12:55,-0.0142648,-0.244051,-0.251205,-0.23665
9/6/2012 13:00,-0.0179543,-0.244853,-0.25237,-0.237277
9/6/2012 13:05,-0.0204629,-0.245327,-0.252986,-0.237724
9/6/2012 13:10,-0.0221013,-0.245545,-0.253185,-0.238028
9/6/2012 13:15,-0.0239358,-0.245789,-0.253448,-0.238329
9/6/2012 13:20,-0.0261292,-0.246185,-0.253976,-0.238698
9/6/2012 13:25,-0.0292042,-0.246844,-0.254953,-0.239206
9/6/2012 13:30,-0.0340611,-0.248038,-0.256821,-0.240003
9/6/2012 13:35,-0.0404207,-0.249792,-0.259608,-0.241112
9/6/2012 13:40,-0.0465652,-0.251619,-0.262456,-0.242285
9/6/2012 13:45,-0.0509378,-0.252974,-0.264433,-0.243221
9/6/2012 13:50,-0.0538017,-0.253809,-0.265505,-0.243885
9/6/2012 13:55,-0.0564968,-0.25454,-0.266446,-0.244473
9/6/2012 14:00,-0.0589442,-0.255246,-0.267389,-0.245037
9/6/2012 14:05,-0.0604726,-0.255706,-0.267888,-0.245469
9/6/2012 14:10,-0.061357,-0.255947,-0.268018,-0.245784
9/6/2012 14:15,-0.062373,-0.256214,-0.268236,-0.246098
9/6/2012 14:20,-0.063821,-0.256651,-0.268793,-0.246483
9/6/2012 14:25,-0.0657944,-0.257296,-0.269711,-0.24697
9/6/2012 14:30,-0.0686196,-0.258255,-0.271167,-0.247621
9/6/2012 14:35,-0.0721973,-0.259529,-0.273162,-0.248445
9/6/2012 14:40,-0.0756883,-0.260842,-0.275198,-0.249311
9/6/2012 14:45,-0.0781765,-0.261865,-0.276642,-0.250041
9/6/2012 14:50,-0.0796964,-0.262539,-0.27744,-0.250595
9/6/2012 14:55,-0.0810474,-0.263124,-0.278103,-0.251092
9/6/2012 15:00,-0.0824168,-0.263728,-0.27884,-0.251584
9/6/2012 15:05,-0.0832849,-0.264185,-0.279306,-0.251996
9/6/2012 15:10,-0.0836585,-0.264467,-0.279447,-0.252315
9/6/2012 15:15,-0.0839921,-0.264725,-0.27957,-0.252615
9/6/2012 15:20,-0.0845682,-0.265071,-0.279889,-0.252952
9/6/2012 15:25,-0.0853342,-0.265504,-0.280367,-0.253328
9/6/2012 15:30,-0.0863208,-0.266023,-0.280991,-0.25375
9/6/2012 15:35,-0.0874022,-0.266594,-0.281687,-0.254203
9/6/2012 15:40,-0.088159,-0.267071,-0.282175,-0.25462
9/6/2012 15:45,-0.0883269,-0.267348,-0.28227,-0.254946
9/6/2012 15:50,-0.0882939,-0.267543,-0.282249,-0.255225
9/6/2012 15:55,-0.0887756,-0.267912,-0.282641,-0.255568
9/6/2012 16:00,-0.0897916,-0.268488,-0.283503,-0.255992
9/6/2012 16:05,-0.0906124,-0.269025,-0.284311,-0.25639
9/6/2012 16:10,-0.0910226,-0.269406,-0.284835,-0.256712
9/6/2012 16:15,-0.0914377,-0.269765,-0.285334,-0.257019
9/6/2012 16:20,-0.0922057,-0.270239,-0.286065,-0.257376
9/6/2012 16:25,-0.0932696,-0.270831,-0.287016,-0.257789
9/6/2012 16:30,-0.094443,-0.27148,-0.288067,-0.258233
9/6/2012 16:35,-0.0954528,-0.272088,-0.289013,-0.258663
9/6/2012 16:40,-0.0959239,-0.272518,-0.289573,-0.259017
9/6/2012 16:45,-0.0957527,-0.272722,-0.289648,-0.259271
9/6/2012 16:50,-0.0954054,-0.272851,-0.289578,-0.259491
9/6/2012 16:55,-0.0955172,-0.27313,-0.289832,-0.259772
9/6/2012 17:00,-0.0961256,-0.273587,-0.290466,-0.260128
9/6/2012 17:05,-0.0966388,-0.274023,-0.291062,-0.260471
9/6/2012 17:10,-0.0967351,-0.274305,-0.29134,-0.260743
9/6/2012 17:15,-0.0966725,-0.274507,-0.291438,-0.26098
9/6/2012 17:20,-0.0967802,-0.274757,-0.291613,-0.261241
9/6/2012 17:25,-0.0970906,-0.275085,-0.29193,-0.261536
9/6/2012 17:30,-0.0973415,-0.275408,-0.29225,-0.261826
9/6/2012 17:35,-0.0970275,-0.275546,-0.292235,-0.262022
9/6/2012 17:40,-0.0956781,-0.275322,-0.291514,-0.262045
9/6/2012 17:45,-0.0934813,-0.274787,-0.290142,-0.261918
9/6/2012 17:50,-0.0914547,-0.274272,-0.288802,-0.261796
9/6/2012 17:55,-0.0904936,-0.274101,-0.288169,-0.261822
9/6/2012 18:00,-0.0904394,-0.274251,-0.288219,-0.261988
9/6/2012 18:05,-0.0906246,-0.2745,-0.288485,-0.262199
9/6/2012 18:10,-0.0906825,-0.27471,-0.288668,-0.262395
9/6/2012 18:15,-0.0907868,-0.274925,-0.288852,-0.262597
9/6/2012 18:20,-0.091216,-0.275242,-0.289253,-0.262845
9/6/2012 18:25,-0.091991,-0.27568,-0.289924,-0.263146
9/6/2012 18:30,-0.0927756,-0.276132,-0.290672,-0.263445
9/6/2012 18:35,-0.0928711,-0.276372,-0.291031,-0.263634
9/6/2012 18:40,-0.0917055,-0.276187,-0.29056,-0.263616
9/6/2012 18:45,-0.0895639,-0.275643,-0.289365,-0.263425
9/6/2012 18:50,-0.0876277,-0.275116,-0.288204,-0.263236
9/6/2012 18:55,-0.0868066,-0.274934,-0.287734,-0.2632
9/6/2012 19:00,-0.0868175,-0.27505,-0.287854,-0.263302
9/6/2012 19:05,-0.0870784,-0.275273,-0.288163,-0.263457
9/6/2012 19:10,-0.0873339,-0.275505,-0.28846,-0.263625
9/6/2012 19:15,-0.087642,-0.275755,-0.288775,-0.263808
9/6/2012 19:20,-0.0881347,-0.276062,-0.289211,-0.264021
9/6/2012 19:25,-0.0888077,-0.276432,-0.289803,-0.26426
9/6/2012 19:30,-0.0893748,-0.276772,-0.290383,-0.264473
9/6/2012 19:35,-0.0890257,-0.276826,-0.290453,-0.264534
9/6/2012 19:40,-0.0870277,-0.276342,-0.28949,-0.264325
9/6/2012 19:45,-0.0837347,-0.275398,-0.287649,-0.263886
9/6/2012 19:50,-0.0807342,-0.274477,-0.285879,-0.263446
9/6/2012 19:55,-0.0792078,-0.273996,-0.284974,-0.263204
9/6/2012 20:00,-0.0786965,-0.273884,-0.28477,-0.263135
9/6/2012 20:05,-0.0785563,-0.273922,-0.284839,-0.263147
9/6/2012 20:10,-0.0785998,-0.274035,-0.285025,-0.263205
9/6/2012 20:15,-0.0788101,-0.274212,-0.285302,-0.263305
9/6/2012 20:20,-0.0792306,-0.274449,-0.285696,-0.263442
9/6/2012 20:25,-0.0798176,-0.274736,-0.286236,-0.263599
9/6/2012 20:30,-0.0802915,-0.274982,-0.286788,-0.26372
9/6/2012 20:35,-0.079732,-0.274922,-0.286829,-0.263668
9/6/2012 20:40,-0.0773347,-0.274289,-0.285831,-0.263312
9/6/2012 20:45,-0.0735822,-0.273192,-0.283989,-0.26271
9/6/2012 20:50,-0.0702352,-0.272152,-0.282274,-0.262119
9/6/2012 20:55,-0.0684028,-0.27155,-0.281374,-0.261741
9/6/2012 21:00,-0.0674061,-0.271262,-0.281007,-0.261523
9/6/2012 21:05,-0.066766,-0.271112,-0.280849,-0.261389
9/6/2012 21:10,-0.0666342,-0.271123,-0.28095,-0.261355
9/6/2012 21:15,-0.0668991,-0.271278,-0.281266,-0.261409
9/6/2012 21:20,-0.0673351,-0.27149,-0.281683,-0.261498
9/6/2012 21:25,-0.0677624,-0.271698,-0.28216,-0.26158
9/6/2012 21:30,-0.0678941,-0.271811,-0.282565,-0.261594
9/6/2012 21:35,-0.0667537,-0.27157,-0.282412,-0.261397
9/6/2012 21:40,-0.0635441,-0.270732,-0.281221,-0.260865
9/6/2012 21:45,-0.059009,-0.269462,-0.279288,-0.26009
9/6/2012 21:50,-0.0552379,-0.268337,-0.277622,-0.259376
9/6/2012 21:55,-0.0533072,-0.267727,-0.276816,-0.25893
9/6/2012 22:00,-0.0521935,-0.267419,-0.276496,-0.258651
9/6/2012 22:05,-0.0514903,-0.267236,-0.27635,-0.258457
9/6/2012 22:10,-0.051523,-0.267256,-0.276504,-0.258396
9/6/2012 22:15,-0.052082,-0.267448,-0.276899,-0.258448
9/6/2012 22:20,-0.0527153,-0.26767,-0.277346,-0.258529
9/6/2012 22:25,-0.053193,-0.267846,-0.277784,-0.258571
9/6/2012 22:30,-0.0532081,-0.267882,-0.27811,-0.258511
9/6/2012 22:35,-0.0517472,-0.267526,-0.277866,-0.258194
9/6/2012 22:40,-0.0481307,-0.266568,-0.276655,-0.257512
9/6/2012 22:45,-0.0434156,-0.265233,-0.274823,-0.256615
9/6/2012 22:50,-0.0398874,-0.264131,-0.273297,-0.255846
9/6/2012 22:55,-0.0380425,-0.263515,-0.272506,-0.255379
9/6/2012 23:00,-0.0366432,-0.2631,-0.27197,-0.255028
9/6/2012 23:05,-0.035472,-0.262754,-0.271506,-0.254749
9/6/2012 23:10,-0.0352786,-0.262675,-0.271427,-0.254656
9/6/2012 23:15,-0.0358562,-0.262857,-0.271699,-0.254701
9/6/2012 23:20,-0.036323,-0.263044,-0.272027,-0.254767
9/6/2012 23:25,-0.036563,-0.263147,-0.272265,-0.254754
9/6/2012 23:30,-0.0359779,-0.263023,-0.272219,-0.25458
9/6/2012 23:35,-0.0335174,-0.262382,-0.271417,-0.254106
9/6/2012 23:40,-0.0288462,-0.261095,-0.26952,-0.25326
9/6/2012 23:45,-0.0232791,-0.259492,-0.267015,-0.252258
9/6/2012 23:50,-0.0192726,-0.258254,-0.265014,-0.251503
9/6/2012 23:55,-0.0170713,-0.2576,-0.263853,-0.251077
9/7/2012 0:00,-0.0151183,-0.257134,-0.263009,-0.25075
9/7/2012 0:05,-0.0135722,-0.256766,-0.262327,-0.250495
9/7/2012 0:10,-0.0131834,-0.256724,-0.262131,-0.250407
9/7/2012 0:15,-0.0133292,-0.256888,-0.262407,-0.250435
9/7/2012 0:20,-0.0134095,-0.257028,-0.262743,-0.250447
9/7/2012 0:25,-0.013287,-0.25708,-0.263021,-0.250393
9/7/2012 0:30,-0.0123414,-0.256899,-0.263119,-0.250223
9/7/2012 0:35,-0.00986128,-0.256289,-0.262546,-0.249798
9/7/2012 0:40,-0.00591869,-0.255258,-0.261208,-0.249121
9/7/2012 0:45,-0.00217468,-0.254217,-0.259676,-0.248441
9/7/2012 0:50,-0.000112883,-0.253624,-0.258742,-0.24799
9/7/2012 0:55,0.000686863,-0.25347,-0.258478,-0.247797
9/7/2012 1:00,0.00144949,-0.253407,-0.258269,-0.247683
9/7/2012 1:05,0.00218096,-0.253341,-0.258182,-0.247618
9/7/2012 1:10,0.00202074,-0.253473,-0.258513,-0.247687
9/7/2012 1:15,0.00129126,-0.253775,-0.259071,-0.247818
9/7/2012 1:20,0.000681735,-0.254044,-0.259563,-0.247909
9/7/2012 1:25,0.00044018,-0.254181,-0.259902,-0.247913
9/7/2012 1:30,0.00114501,-0.254057,-0.259842,-0.247773
9/7/2012 1:35,0.00320524,-0.253556,-0.259094,-0.247409
9/7/2012 1:40,0.00645695,-0.252702,-0.257759,-0.246855
9/7/2012 1:45,0.00944173,-0.251836,-0.25635,-0.246334
9/7/2012 1:50,0.0109726,-0.251366,-0.255468,-0.24605
9/7/2012 1:55,0.0117296,-0.251232,-0.254961,-0.245948
9/7/2012 2:00,0.0128396,-0.251063,-0.254391,-0.245825
9/7/2012 2:05,0.0138982,-0.250856,-0.253859,-0.245706
9/7/2012 2:10,0.0142491,-0.250819,-0.253683,-0.245698
9/7/2012 2:15,0.0143733,-0.250876,-0.253767,-0.245732
9/7/2012 2:20,0.0148084,-0.250833,-0.253783,-0.245693
9/7/2012 2:25,0.0155364,-0.250664,-0.253615,-0.245554
9/7/2012 2:30,0.0172316,-0.250231,-0.253008,-0.245223
9/7/2012 2:35,0.0206508,-0.249268,-0.251549,-0.244573
9/7/2012 2:40,0.0250592,-0.247877,-0.249446,-0.243667
9/7/2012 2:45,0.0287194,-0.246586,-0.247574,-0.242843
9/7/2012 2:50,0.030481,-0.24591,-0.246583,-0.242388
9/7/2012 2:55,0.0314657,-0.245675,-0.246252,-0.242191
9/7/2012 3:00,0.0327415,-0.245402,-0.245824,-0.241992
9/7/2012 3:05,0.0336384,-0.245174,-0.245437,-0.241815
9/7/2012 3:10,0.0339661,-0.245147,-0.24538,-0.241753
9/7/2012 3:15,0.0340294,-0.245216,-0.245492,-0.24173
9/7/2012 3:20,0.0343357,-0.2452,-0.245573,-0.241639
9/7/2012 3:25,0.0351604,-0.244981,-0.245413,-0.241439
9/7/2012 3:30,0.0370138,-0.244404,-0.244702,-0.241022
9/7/2012 3:35,0.0406037,-0.243213,-0.242968,-0.240265
9/7/2012 3:40,0.0450032,-0.241542,-0.240431,-0.239239
9/7/2012 3:45,0.0483632,-0.240072,-0.238175,-0.238303
9/7/2012 3:50,0.0498627,-0.23935,-0.237053,-0.237794
9/7/2012 3:55,0.0504626,-0.23918,-0.236824,-0.237589
9/7/2012 4:00,0.0512544,-0.239019,-0.236688,-0.237415
9/7/2012 4:05,0.0517205,-0.238887,-0.236613,-0.237271
9/7/2012 4:10,0.0517438,-0.238935,-0.236793,-0.23722
9/7/2012 4:15,0.0517327,-0.239009,-0.237146,-0.237193
9/7/2012 4:20,0.0518612,-0.238981,-0.237466,-0.237086
9/7/2012 4:25,0.0522548,-0.238828,-0.237606,-0.23688
9/7/2012 4:30,0.0535487,-0.238343,-0.23713,-0.236469
9/7/2012 4:35,0.0561458,-0.237302,-0.235639,-0.235733
9/7/2012 4:40,0.059199,-0.2359,-0.233554,-0.234802
9/7/2012 4:45,0.0612469,-0.234772,-0.232029,-0.234041
9/7/2012 4:50,0.0617952,-0.234342,-0.231724,-0.233677
9/7/2012 4:55,0.0618511,-0.234314,-0.232057,-0.233529
9/7/2012 5:00,0.0621337,-0.234217,-0.23218,-0.233344
9/7/2012 5:05,0.0623352,-0.234079,-0.232106,-0.233146
9/7/2012 5:10,0.0625905,-0.233933,-0.232034,-0.232968
9/7/2012 5:15,0.0629934,-0.233701,-0.231932,-0.232753
9/7/2012 5:20,0.0635618,-0.233373,-0.231762,-0.232463
9/7/2012 5:25,0.0643799,-0.232936,-0.231377,-0.23208
9/7/2012 5:30,0.0659579,-0.232184,-0.230369,-0.231491
9/7/2012 5:35,0.0685182,-0.230926,-0.22845,-0.230628
9/7/2012 5:40,0.071197,-0.22943,-0.22616,-0.22967
9/7/2012 5:45,0.072962,-0.228267,-0.224459,-0.228912
9/7/2012 5:50,0.0738106,-0.227646,-0.223702,-0.228443
9/7/2012 5:55,0.0746213,-0.227182,-0.223263,-0.228054
9/7/2012 6:00,0.0755652,-0.22661,-0.222592,-0.22759
9/7/2012 6:05,0.0762893,-0.22609,-0.222003,-0.227153
9/7/2012 6:10,0.0769078,-0.225656,-0.221579,-0.226779
9/7/2012 6:15,0.0776701,-0.225167,-0.221053,-0.226353
9/7/2012 6:20,0.0786985,-0.224521,-0.220318,-0.225829
9/7/2012 6:25,0.0800183,-0.223687,-0.219309,-0.225226
9/7/2012 6:30,0.0817778,-0.222599,-0.217814,-0.22448
9/7/2012 6:35,0.0837075,-0.221334,-0.215952,-0.223636
9/7/2012 6:40,0.0851066,-0.220263,-0.214367,-0.222892
9/7/2012 6:45,0.0857077,-0.219677,-0.213613,-0.222379
9/7/2012 6:50,0.086022,-0.219381,-0.213481,-0.222026
9/7/2012 6:55,0.0866272,-0.218969,-0.21323,-0.221621
9/7/2012 7:00,0.0873594,-0.218391,-0.212715,-0.221127
9/7/2012 7:05,0.0878681,-0.217894,-0.212235,-0.2207
9/7/2012 7:10,0.0882866,-0.217498,-0.211732,-0.220329
9/7/2012 7:15,0.0889018,-0.217022,-0.211077,-0.219896
9/7/2012 7:20,0.089744,-0.216385,-0.210301,-0.219396
9/7/2012 7:25,0.0906682,-0.215652,-0.209427,-0.218837
9/7/2012 7:30,0.0916001,-0.214889,-0.208413,-0.218238
9/7/2012 7:35,0.092242,-0.21425,-0.207539,-0.21773
9/7/2012 7:40,0.0923351,-0.213957,-0.207127,-0.217431
9/7/2012 7:45,0.0922189,-0.213896,-0.207092,-0.217264
9/7/2012 7:50,0.0924454,-0.213686,-0.206898,-0.217014
9/7/2012 7:55,0.0931375,-0.213129,-0.20622,-0.216584
9/7/2012 8:00,0.0938677,-0.212429,-0.205323,-0.216077
